driverStandingsId,raceId,driverId,points,position,positionText,wins,is_classified
20179,411,177,17,5,5,0,True
20180,411,178,0,22,22,0,True
20181,411,95,38,2,2,3,True
20182,411,179,0,24,24,0,True
20183,411,118,0,21,21,0,True
20184,411,158,0,29,29,0,True
20185,411,180,0,28,28,0,True
20186,412,137,29,4,4,1,True
20187,412,102,36,3,3,2,True
20188,412,172,14,6,6,0,True
20189,412,163,11,7,7,0,True
20190,412,84,4,11,11,0,True
20191,412,77,6,9,9,0,True
20192,412,166,1,14,14,0,True
20193,412,173,0,20,20,0,True
20194,412,174,0,16,16,0,True
20195,412,170,2,12,12,0,True
20196,412,123,0,15,15,0,True
20197,412,105,6,10,10,0,True
20198,412,117,43,2,2,2,True
20199,412,157,0,23,23,0,True
20200,412,140,7,8,8,0,True
20201,412,175,0,19,19,0,True
20202,412,119,2,13,13,0,True
20203,412,156,0,18,18,0,True
20204,412,176,0,21,21,0,True
20205,412,145,0,26,26,0,True
20206,412,110,0,27,27,0,True
20207,412,160,0,25,25,0,True
20208,412,177,17,5,5,0,True
20209,412,178,0,22,22,0,True
20210,412,95,47,1,1,4,True
20211,412,179,0,24,24,0,True
20212,412,118,0,17,17,0,True
20213,412,158,0,29,29,0,True
20214,412,180,0,28,28,0,True
20215,413,137,38,4,4,2,True
20216,413,102,42,3,3,2,True
20217,413,172,14,6,6,0,True
20218,413,163,14,7,7,0,True
20219,413,84,4,11,11,0,True
20220,413,77,6,9,9,0,True
20221,413,166,1,14,14,0,True
20222,413,173,0,20,20,0,True
20223,413,174,0,16,16,0,True
20224,413,170,2,12,12,0,True
20225,413,123,0,15,15,0,True
20226,413,105,6,10,10,0,True
20227,413,117,44,2,2,2,True
20228,413,157,0,23,23,0,True
20229,413,140,7,8,8,0,True
20230,413,175,0,18,18,0,True
20231,413,119,2,13,13,0,True
20232,413,156,0,19,19,0,True
20233,413,176,0,21,21,0,True
20234,413,145,0,27,27,0,True
20235,413,110,0,28,28,0,True
20236,413,160,0,26,26,0,True
20237,413,177,19,5,5,0,True
20238,413,178,0,22,22,0,True
20239,413,95,51,1,1,4,True
20240,413,179,0,24,24,0,True
20241,413,118,0,17,17,0,True
20242,413,158,0,29,29,0,True
20243,413,180,0,25,25,0,True
20244,413,112,0,30,30,0,True
20245,414,137,47,3,3,3,True
20246,414,102,48,2,2,2,True
20247,414,172,14,6,6,0,True
20248,414,163,14,7,7,0,True
20249,414,84,5,11,11,0,True
20250,414,77,6,9,9,0,True
20251,414,166,1,15,15,0,True
20252,414,173,0,20,20,0,True
20253,414,174,2,12,12,0,True
20254,414,170,2,13,13,0,True
20255,414,123,0,16,16,0,True
20256,414,105,6,10,10,0,True
20257,414,117,44,4,4,2,True
20258,414,157,0,24,24,0,True
20259,414,140,10,8,8,0,True
20260,414,175,0,17,17,0,True
20261,414,119,2,14,14,0,True
20262,414,156,0,19,19,0,True
20263,414,176,0,21,21,0,True
20264,414,145,0,28,28,0,True
20265,414,110,0,29,29,0,True
20266,414,160,0,27,27,0,True
20267,414,177,19,5,5,0,True
20268,414,178,0,22,22,0,True
20269,414,95,55,1,1,4,True
20270,414,179,0,25,25,0,True
20271,414,118,0,18,18,0,True
20272,414,158,0,30,30,0,True
20273,414,180,0,26,26,0,True
20274,414,112,0,23,23,0,True
20275,415,137,47,4,4,3,True
20276,415,102,48,3,3,2,True
20277,415,172,14,6,6,0,True
20278,415,163,14,8,8,0,True
20279,415,84,5,11,11,0,True
20280,415,77,6,10,10,0,True
20281,415,166,1,17,17,0,True
20282,415,173,0,23,23,0,True
20283,415,174,2,13,13,0,True
20284,415,170,2,15,15,0,True
20285,415,123,0,19,19,0,True
20286,415,105,12,9,9,0,True
20287,415,117,53,2,2,3,True
20288,415,157,1,18,18,0,True
20289,415,140,14,7,7,0,True
20290,415,175,2,14,14,0,True
20291,415,119,2,16,16,0,True
20292,415,156,0,21,21,0,True
20293,415,176,0,24,24,0,True
20294,415,145,0,28,28,0,True
20295,415,110,0,29,29,0,True
20296,415,160,0,26,26,0,True
20297,415,177,19,5,5,0,True
20298,415,178,3,12,12,0,True
20299,415,95,55,1,1,4,True
20300,415,179,0,22,22,0,True
20301,415,118,0,20,20,0,True
20302,415,158,0,30,30,0,True
20303,415,180,0,27,27,0,True
20304,415,112,0,25,25,0,True
20305,416,137,56,2,2,4,True
20306,416,102,48,4,4,2,True
20307,416,172,14,7,7,0,True
20308,416,163,14,8,8,0,True
20309,416,84,5,11,11,0,True
20310,416,77,8,10,10,0,True
20311,416,166,1,17,17,0,True
20312,416,173,0,23,23,0,True
20313,416,174,2,13,13,0,True
20314,416,170,2,15,15,0,True
20315,416,123,0,19,19,0,True
20316,416,105,12,9,9,0,True
20317,416,117,53,3,3,3,True
20318,416,157,1,18,18,0,True
20319,416,140,18,6,6,0,True
20320,416,175,2,14,14,0,True
20321,416,119,2,16,16,0,True
20322,416,156,0,21,21,0,True
20323,416,176,0,24,24,0,True
20324,416,145,0,29,29,0,True
20325,416,110,0,30,30,0,True
20326,416,160,0,26,26,0,True
20327,416,177,22,5,5,0,True
20328,416,178,4,12,12,0,True
20329,416,95,61,1,1,4,True
20330,416,179,0,22,22,0,True
20331,416,118,0,20,20,0,True
20332,416,158,0,32,32,0,True
20333,416,180,0,27,27,0,True
20334,416,112,0,25,25,0,True
20335,416,133,0,28,28,0,True
20336,416,122,0,31,31,0,True
20337,417,137,60,2,2,4,True
20338,417,102,51,4,4,2,True
20339,417,172,14,7,7,0,True
20340,417,163,14,9,9,0,True
20341,417,84,5,11,11,0,True
20342,417,77,8,10,10,0,True
20343,417,166,1,17,17,0,True
20344,417,173,0,23,23,0,True
20345,417,174,2,13,13,0,True
20346,417,170,2,15,15,0,True
20347,417,123,0,19,19,0,True
20348,417,105,14,8,8,0,True
20349,417,117,59,3,3,3,True
20350,417,157,1,18,18,0,True
20351,417,140,19,6,6,0,True
20352,417,175,2,14,14,0,True
20353,417,119,2,16,16,0,True
20354,417,156,0,21,21,0,True
20355,417,176,0,24,24,0,True
20356,417,145,0,29,29,0,True
20357,417,110,0,30,30,0,True
20358,417,160,0,26,26,0,True
20359,417,177,22,5,5,0,True
20360,417,178,4,12,12,0,True
20361,417,95,70,1,1,5,True
20362,417,179,0,22,22,0,True
20363,417,118,0,20,20,0,True
20364,417,158,0,32,32,0,True
20365,417,180,0,27,27,0,True
20366,417,112,0,25,25,0,True
20367,417,133,0,28,28,0,True
20368,417,122,0,31,31,0,True
20369,418,137,63,3,3,4,True
20370,418,102,55,4,4,2,True
20371,418,172,14,8,8,0,True
20372,418,163,14,10,10,0,True
20373,418,84,5,11,11,0,True
20374,418,77,17,7,7,1,True
20375,418,166,1,17,17,0,True
20376,418,173,0,25,25,0,True
20377,418,174,2,13,13,0,True
20378,418,170,2,15,15,0,True
20379,418,123,0,20,20,0,True
20380,418,105,14,9,9,0,True
20381,418,117,64,2,2,3,True
20382,418,157,1,18,18,0,True
20383,418,140,19,6,6,0,True
20384,418,175,2,14,14,0,True
20385,418,119,2,16,16,0,True
20386,418,156,0,22,22,0,True
20387,418,176,0,26,26,0,True
20388,418,145,0,29,29,0,True
20389,418,110,0,24,24,0,True
20390,418,160,0,27,27,0,True
20391,418,177,22,5,5,0,True
20392,418,178,4,12,12,0,True
20393,418,95,70,1,1,5,True
20394,418,179,0,23,23,0,True
20395,418,118,0,21,21,0,True
20396,418,158,0,32,32,0,True
20397,418,180,0,28,28,0,True
20398,418,112,1,19,19,0,True
20399,418,133,0,30,30,0,True
20400,418,122,0,31,31,0,True
20401,419,137,69,3,3,4,True
20402,419,102,55,4,4,2,True
20403,419,172,14,8,8,0,True
20404,419,163,14,10,10,0,True
20405,419,84,8,11,11,0,True
20406,419,77,17,7,7,1,True
20407,419,166,3,14,14,0,True
20408,419,173,0,25,25,0,True
20409,419,174,3,13,13,0,True
20410,419,170,2,16,16,0,True
20411,419,123,0,20,20,0,True
20412,419,105,14,9,9,0,True
20413,419,117,72,1,1,4,True
20414,419,157,1,18,18,0,True
20415,419,140,23,5,5,0,True
20416,419,175,2,15,15,0,True
20417,419,119,2,17,17,0,True
20418,419,156,0,22,22,0,True
20419,419,176,0,26,26,0,True
20420,419,145,0,29,29,0,True
20421,419,110,0,24,24,0,True
20422,419,160,0,27,27,0,True
20423,419,177,22,6,6,0,True
20424,419,178,4,12,12,0,True
20425,419,95,70,2,2,5,True
20426,419,179,0,23,23,0,True
20427,419,118,0,21,21,0,True
20428,419,158,0,32,32,0,True
20429,419,180,0,28,28,0,True
20430,419,112,1,19,19,0,True
20431,419,133,0,30,30,0,True
20432,419,122,0,31,31,0,True
20433,420,117,9,1,1,1,True
20434,420,105,6,2,2,0,True
20435,420,173,4,3,3,0,True
20436,420,163,3,4,4,0,True
20437,420,175,2,5,5,0,True
20438,420,172,1,6,6,0,True
20439,420,140,0,7,7,0,True
20440,420,84,0,8,8,0,True
20441,420,112,0,9,9,0,True
20442,420,118,0,10,10,0,True
20443,420,123,0,11,11,0,True
20444,420,160,0,12,12,0,True
20445,420,181,0,13,13,0,True
20446,420,77,0,14,14,0,True
20447,420,102,0,15,15,0,True
20448,420,158,0,16,16,0,True
20449,420,94,0,17,17,0,True
20450,420,182,0,18,18,0,True
20451,420,110,0,19,19,0,True
20452,420,119,0,20,20,0,True
20453,420,177,0,21,21,0,True
20454,420,183,0,22,22,0,True
20455,420,95,0,23,23,0,True
20456,420,184,0,24,24,0,True
20457,420,137,0,25,25,0,True
20458,421,117,9,2,2,1,True
20459,421,105,12,1,1,0,True
20460,421,173,7,4,4,0,True
20461,421,163,3,6,6,0,True
20462,421,175,6,5,5,0,True
20463,421,172,1,8,8,0,True
20464,421,140,0,10,10,0,True
20465,421,84,0,12,12,0,True
20466,421,112,0,14,14,0,True
20467,421,118,0,11,11,0,True
20468,421,123,0,15,15,0,True
20469,421,160,0,13,13,0,True
20470,421,181,0,16,16,0,True
20471,421,77,0,20,20,0,True
20472,421,102,9,3,3,1,True
20473,421,158,0,18,18,0,True
20474,421,94,0,22,22,0,True
20475,421,182,0,17,17,0,True
20476,421,110,0,19,19,0,True
20477,421,119,0,25,25,0,True
20478,421,177,0,24,24,0,True
20479,421,183,0,26,26,0,True
20480,421,95,2,7,7,0,True
20481,421,184,0,23,23,0,True
20482,421,137,0,21,21,0,True
20483,421,185,1,9,9,0,True
20484,421,156,0,27,27,0,True
20485,422,117,9,5,5,1,True
20486,422,105,12,2,2,0,True
20487,422,173,16,1,1,1,True
20488,422,163,3,9,9,0,True
20489,422,175,10,3,3,0,True
20490,422,172,1,11,11,0,True
20491,422,140,1,10,10,0,True
20492,422,84,0,14,14,0,True
20493,422,112,0,17,17,0,True
20494,422,118,0,13,13,0,True
20495,422,123,6,6,6,0,True
20496,422,160,0,16,16,0,True
20497,422,181,0,18,18,0,True
20498,422,77,0,21,21,0,True
20499,422,102,9,4,4,1,True
20500,422,158,0,19,19,0,True
20501,422,94,0,23,23,0,True
20502,422,182,3,8,8,0,True
20503,422,110,0,20,20,0,True
20504,422,119,0,25,25,0,True
20505,422,177,0,22,22,0,True
20506,422,183,0,26,26,0,True
20507,422,95,4,7,7,0,True
20508,422,184,0,24,24,0,True
20509,422,137,0,15,15,0,True
20510,422,185,1,12,12,0,True
20511,422,156,0,27,27,0,True
20512,423,117,18,2,2,2,True
20513,423,105,18,3,3,0,True
20514,423,173,20,1,1,1,True
20515,423,163,3,10,10,0,True
20516,423,175,10,4,4,0,True
20517,423,172,2,12,12,0,True
20518,423,140,1,13,13,0,True
20519,423,84,0,15,15,0,True
20520,423,112,0,19,19,0,True
20521,423,118,2,11,11,0,True
20522,423,123,6,6,6,0,True
20523,423,160,0,18,18,0,True
20524,423,181,0,21,21,0,True
20525,423,77,0,24,24,0,True
20526,423,102,9,5,5,1,True
20527,423,158,0,22,22,0,True
20528,423,94,0,26,26,0,True
20529,423,182,3,8,8,0,True
20530,423,110,3,9,9,0,True
20531,423,119,0,23,23,0,True
20532,423,177,0,17,17,0,True
20533,423,183,0,28,28,0,True
20534,423,95,4,7,7,0,True
20535,423,184,0,27,27,0,True
20536,423,137,0,16,16,0,True
20537,423,185,1,14,14,0,True
20538,423,156,0,20,20,0,True
20539,423,170,0,25,25,0,True
20540,424,117,22,2,2,2,True
20541,424,105,27,1,1,1,True
20542,424,173,22,3,3,1,True
20543,424,163,3,12,12,0,True
20544,424,175,10,4,4,0,True
20545,424,172,2,14,14,0,True
20546,424,140,7,6,6,0,True
20547,424,84,0,16,16,0,True
20548,424,112,0,19,19,0,True
20549,424,118,2,13,13,0,True
20550,424,123,6,7,7,0,True
20551,424,160,0,18,18,0,True
20552,424,181,0,22,22,0,True
20553,424,77,0,23,23,0,True
20554,424,102,9,5,5,1,True
20555,424,158,0,25,25,0,True
20556,424,94,0,27,27,0,True
20557,424,182,3,11,11,0,True
20558,424,110,3,10,10,0,True
20559,424,119,0,20,20,0,True
20560,424,177,3,9,9,0,True
20561,424,183,0,29,29,0,True
20562,424,95,5,8,8,0,True
20563,424,184,0,28,28,0,True
20564,424,137,0,17,17,0,True
20565,424,185,1,15,15,0,True
20566,424,156,0,21,21,0,True
20567,424,170,0,26,26,0,True
20568,424,176,0,24,24,0,True
20655,425,176,0,18,18,0,True
20636,425,118,2,14,14,0,True
20637,425,123,6,8,8,0,True
20646,425,119,0,22,22,0,True
20654,425,170,0,26,26,0,True
20653,425,156,0,24,24,0,True
20652,425,185,4,10,10,0,True
20651,425,137,1,16,16,0,True
20650,425,184,0,28,28,0,True
20649,425,95,5,9,9,0,True
20648,425,183,0,29,29,0,True
20647,425,177,12,5,5,1,True
20645,425,110,3,11,11,0,True
20644,425,182,3,12,12,0,True
20640,425,77,0,23,23,0,True
20641,425,102,9,7,7,1,True
20642,425,158,0,20,20,0,True
20643,425,94,0,27,27,0,True
20639,425,181,0,25,25,0,True
20638,425,160,0,19,19,0,True
20635,425,112,0,21,21,0,True
20634,425,84,0,17,17,0,True
20633,425,140,13,4,4,0,True
20632,425,172,2,15,15,0,True
20631,425,175,10,6,6,0,True
20629,425,173,24,2,2,1,True
20630,425,163,3,13,13,0,True
20628,425,105,31,1,1,1,True
20627,425,117,22,3,3,2,True
20713,426,176,0,17,17,0,True
20712,426,170,0,26,26,0,True
20711,426,156,0,24,24,0,True
20710,426,185,4,11,11,0,True
20709,426,137,10,7,7,1,True
20708,426,184,0,28,28,0,True
20707,426,95,5,10,10,0,True
20706,426,183,0,29,29,0,True
20704,426,119,0,22,22,0,True
20703,426,110,3,12,12,0,True
20702,426,182,3,13,13,0,True
20700,426,158,0,19,19,0,True
20699,426,102,9,8,8,1,True
20698,426,77,0,23,23,0,True
20696,426,160,0,20,20,0,True
20694,426,118,2,15,15,0,True
20692,426,84,0,18,18,0,True
20689,426,175,11,6,6,0,True
20688,426,163,3,14,14,0,True
20686,426,105,31,1,1,1,True
20693,426,112,0,21,21,0,True
20697,426,181,0,25,25,0,True
20690,426,172,2,16,16,0,True
20691,426,140,16,5,5,0,True
20685,426,117,26,2,2,2,True
20705,426,177,18,4,4,1,True
20701,426,94,0,27,27,0,True
20687,426,173,26,3,3,1,True
20695,426,123,6,9,9,0,True
20714,427,117,35,2,2,3,True
20715,427,105,37,1,1,1,True
20716,427,173,26,3,3,1,True
20717,427,163,3,16,16,0,True
20718,427,175,11,7,7,0,True
20719,427,172,6,10,10,0,True
20720,427,140,16,5,5,0,True
20721,427,84,0,18,18,0,True
20722,427,112,0,23,23,0,True
20723,427,118,4,13,13,0,True
20724,427,123,6,9,9,0,True
20725,427,160,0,22,22,0,True
20726,427,181,0,25,25,0,True
20727,427,77,0,19,19,0,True
20728,427,102,9,8,8,1,True
20729,427,158,0,21,21,0,True
20730,427,94,0,27,27,0,True
20731,427,182,3,15,15,0,True
20732,427,110,3,14,14,0,True
20733,427,119,0,20,20,0,True
20734,427,177,18,4,4,1,True
20735,427,183,0,29,29,0,True
20736,427,95,5,11,11,0,True
20737,427,184,0,28,28,0,True
20738,427,137,13,6,6,1,True
20739,427,185,4,12,12,0,True
20740,427,156,0,24,24,0,True
20741,427,170,0,26,26,0,True
20742,427,176,1,17,17,0,True
20743,428,117,41,2,2,3,True
20744,428,105,46,1,1,2,True
20745,428,173,26,3,3,1,True
20746,428,163,3,16,16,0,True
20747,428,175,11,7,7,0,True
20748,428,172,10,8,8,0,True
20749,428,140,16,5,5,0,True
20750,428,84,0,18,18,0,True
20751,428,112,0,23,23,0,True
20752,428,118,4,14,14,0,True
20753,428,123,9,10,10,0,True
20754,428,160,0,22,22,0,True
20755,428,181,0,26,26,0,True
20756,428,77,0,19,19,0,True
20757,428,102,9,9,9,1,True
20758,428,158,0,21,21,0,True
20759,428,94,0,24,24,0,True
20760,428,182,5,12,12,0,True
20761,428,110,3,15,15,0,True
20762,428,119,0,20,20,0,True
20763,428,177,18,4,4,1,True
20764,428,183,0,30,30,0,True
20765,428,95,6,11,11,0,True
20766,428,184,0,29,29,0,True
20767,428,137,13,6,6,1,True
20768,428,185,4,13,13,0,True
20769,428,156,0,25,25,0,True
20770,428,170,0,27,27,0,True
20771,428,176,1,17,17,0,True
20772,428,179,0,28,28,0,True
20773,429,117,50,1,1,4,True
20774,429,105,50,2,2,2,True
20775,429,173,28,3,3,1,True
20776,429,163,3,16,16,0,True
20777,429,175,11,8,8,0,True
20778,429,172,10,9,9,0,True
20779,429,140,19,4,4,0,True
20780,429,84,0,18,18,0,True
20781,429,112,0,23,23,0,True
20782,429,118,4,14,14,0,True
20783,429,123,9,10,10,0,True
20784,429,160,0,22,22,0,True
20785,429,181,0,27,27,0,True
20786,429,77,0,19,19,0,True
20787,429,102,15,6,6,1,True
20788,429,158,0,21,21,0,True
20789,429,94,0,25,25,0,True
20790,429,182,5,12,12,0,True
20791,429,110,3,15,15,0,True
20792,429,119,0,20,20,0,True
20793,429,177,18,5,5,1,True
20794,429,183,0,31,31,0,True
20795,429,95,6,11,11,0,True
20796,429,184,0,30,30,0,True
20797,429,137,13,7,7,1,True
20798,429,185,4,13,13,0,True
20799,429,156,0,26,26,0,True
20800,429,170,0,28,28,0,True
20801,429,176,2,17,17,0,True
20802,429,179,0,24,24,0,True
20803,429,186,0,29,29,0,True
20804,430,117,56,1,1,4,True
20805,430,105,53,2,2,2,True
20806,430,173,30,3,3,1,True
20807,430,163,3,16,16,0,True
20808,430,175,11,9,9,0,True
20809,430,172,10,10,10,0,True
20810,430,140,19,5,5,0,True
20811,430,84,0,18,18,0,True
20812,430,112,0,24,24,0,True
20813,430,118,4,14,14,0,True
20814,430,123,9,11,11,0,True
20815,430,160,0,22,22,0,True
20816,430,181,0,27,27,0,True
20817,430,77,0,19,19,0,True
20818,430,102,19,4,4,1,True
20819,430,158,0,21,21,0,True
20820,430,94,0,25,25,0,True
20821,430,182,14,7,7,1,True
20822,430,110,3,15,15,0,True
20823,430,119,0,20,20,0,True
20824,430,177,18,6,6,1,True
20825,430,183,0,31,31,0,True
20826,430,95,7,12,12,0,True
20827,430,184,0,30,30,0,True
20828,430,137,13,8,8,1,True
20829,430,185,4,13,13,0,True
20830,430,156,0,26,26,0,True
20831,430,170,0,28,28,0,True
20832,430,176,2,17,17,0,True
20833,430,179,0,23,23,0,True
20834,430,186,0,29,29,0,True
20835,431,117,65,1,1,5,True
20836,431,105,53,2,2,2,True
20837,431,173,31,3,3,1,True
20838,431,163,3,17,17,0,True
20839,431,175,11,9,9,0,True
20840,431,172,10,10,10,0,True
20841,431,140,21,5,5,0,True
20842,431,84,0,18,18,0,True
20843,431,112,0,24,24,0,True
20844,431,118,4,15,15,0,True
20845,431,123,9,11,11,0,True
20846,431,160,0,22,22,0,True
20847,431,181,0,28,28,0,True
20848,431,77,0,19,19,0,True
20849,431,102,23,4,4,1,True
20850,431,158,0,21,21,0,True
20851,431,94,0,26,26,0,True
20852,431,182,14,8,8,1,True
20853,431,110,3,16,16,0,True
20854,431,119,0,20,20,0,True
20855,431,177,18,7,7,1,True
20856,431,183,0,32,32,0,True
20857,431,95,7,12,12,0,True
20858,431,184,0,31,31,0,True
20859,431,137,19,6,6,1,True
20860,431,185,4,14,14,0,True
20861,431,156,0,27,27,0,True
20862,431,170,0,29,29,0,True
20863,431,176,5,13,13,0,True
20864,431,179,0,23,23,0,True
20865,431,186,0,30,30,0,True
20866,431,166,0,25,25,0,True
20867,431,178,0,33,33,0,True
20868,432,117,69,1,1,5,True
20869,432,105,53,2,2,2,True
20870,432,173,31,4,4,1,True
20871,432,163,3,17,17,0,True
20872,432,175,11,10,10,0,True
20873,432,172,10,11,11,0,True
20874,432,140,21,7,7,0,True
20875,432,84,0,18,18,0,True
20876,432,112,0,25,25,0,True
20877,432,118,5,14,14,0,True
20878,432,123,9,12,12,0,True
20879,432,160,0,23,23,0,True
20880,432,181,0,28,28,0,True
20881,432,77,0,19,19,0,True
20882,432,102,32,3,3,2,True
20883,432,158,0,21,21,0,True
20884,432,94,0,26,26,0,True
20885,432,182,14,8,8,1,True
20886,432,110,3,16,16,0,True
20887,432,119,0,20,20,0,True
20888,432,177,21,5,5,1,True
20889,432,183,0,33,33,0,True
20890,432,95,13,9,9,0,True
20891,432,184,0,31,31,0,True
20892,432,137,21,6,6,1,True
20893,432,185,4,15,15,0,True
20894,432,156,0,27,27,0,True
20895,432,170,0,29,29,0,True
20896,432,176,5,13,13,0,True
20897,432,179,0,24,24,0,True
20898,432,186,0,30,30,0,True
20899,432,166,0,22,22,0,True
20900,432,178,0,34,34,0,True
20901,432,157,0,32,32,0,True
20902,433,117,72,1,1,5,True
20903,433,105,53,2,2,2,True
20904,433,173,33,4,4,1,True
20905,433,163,3,17,17,0,True
20906,433,175,11,10,10,0,True
20907,433,172,10,12,12,0,True
20908,433,140,21,8,8,0,True
20909,433,84,0,18,18,0,True
20910,433,112,0,26,26,0,True
20911,433,118,5,14,14,0,True
20912,433,123,10,11,11,0,True
20913,433,160,0,24,24,0,True
20914,433,181,0,29,29,0,True
20915,433,77,0,19,19,0,True
20916,433,102,38,3,3,2,True
20917,433,158,0,23,23,0,True
20918,433,94,0,27,27,0,True
20919,433,182,14,9,9,1,True
20920,433,110,3,16,16,0,True
20921,433,119,0,22,22,0,True
20922,433,177,25,5,5,1,True
20923,433,183,0,35,35,0,True
20924,433,95,22,6,6,1,True
20925,433,184,0,34,34,0,True
20926,433,137,21,7,7,1,True
20927,433,185,4,15,15,0,True
20928,433,156,0,28,28,0,True
20929,433,170,0,30,30,0,True
20930,433,176,5,13,13,0,True
20931,433,179,0,25,25,0,True
20932,433,186,0,32,32,0,True
20933,433,166,0,21,21,0,True
20934,433,178,0,36,36,0,True
20935,433,157,0,31,31,0,True
20936,433,187,0,20,20,0,True
20937,433,122,0,33,33,0,True
20938,434,117,73,1,1,5,True
20939,434,105,53,2,2,2,True
20940,434,173,33,4,4,1,True
20941,434,163,3,17,17,0,True
20942,434,175,11,11,11,0,True
20943,434,172,10,12,12,0,True
20944,434,140,24,7,7,0,True
20945,434,84,0,19,19,0,True
20946,434,112,0,26,26,0,True
20947,434,118,5,14,14,0,True
20948,434,123,11,10,10,0,True
20949,434,160,0,24,24,0,True
20950,434,181,0,29,29,0,True
20951,434,77,2,18,18,0,True
20952,434,102,38,3,3,2,True
20953,434,158,0,23,23,0,True
20954,434,94,0,27,27,0,True
20955,434,182,14,9,9,1,True
20956,434,110,3,16,16,0,True
20957,434,119,0,22,22,0,True
20958,434,177,31,6,6,1,True
20959,434,183,0,36,36,0,True
20960,434,95,31,5,5,2,True
20961,434,184,0,34,34,0,True
20962,434,137,21,8,8,1,True
20963,434,185,4,15,15,0,True
20964,434,156,0,28,28,0,True
20965,434,170,0,30,30,0,True
20966,434,176,5,13,13,0,True
20967,434,179,0,25,25,0,True
20968,434,186,0,32,32,0,True
20969,434,166,0,21,21,0,True
20970,434,178,0,35,35,0,True
20971,434,157,0,31,31,0,True
20972,434,187,0,20,20,0,True
20973,434,122,0,33,33,0,True
20974,435,117,73,1,1,5,True
20975,435,105,53,2,2,2,True
20976,435,173,33,5,5,1,True
20977,435,163,3,19,19,0,True
20978,435,175,11,12,12,0,True
20979,435,172,16,9,9,0,True
20980,435,140,26,7,7,0,True
20981,435,84,0,21,21,0,True
20982,435,112,0,28,28,0,True
20983,435,118,5,14,14,0,True
20984,435,123,11,11,11,0,True
20985,435,160,0,27,27,0,True
20986,435,181,0,30,30,0,True
20987,435,77,3,20,20,0,True
20988,435,102,38,4,4,2,True
20989,435,158,0,26,26,0,True
20990,435,94,0,24,24,0,True
20991,435,182,14,10,10,1,True
20992,435,110,3,17,17,0,True
20993,435,119,0,25,25,0,True
20994,435,177,40,3,3,2,True
20995,435,183,0,36,36,0,True
20996,435,95,31,6,6,2,True
20997,435,184,0,34,34,0,True
20998,435,137,21,8,8,1,True
20999,435,185,4,16,16,0,True
21000,435,156,0,29,29,0,True
21001,435,170,0,31,31,0,True
21002,435,176,5,13,13,0,True
21003,435,179,0,22,22,0,True
21004,435,186,0,33,33,0,True
21005,435,166,4,15,15,0,True
21006,435,178,0,35,35,0,True
21007,435,157,0,32,32,0,True
21008,435,187,0,23,23,0,True
21009,435,122,3,18,18,0,True
21010,436,117,9,1,1,1,True
21011,436,177,6,2,2,0,True
21012,436,173,4,3,3,0,True
21013,436,158,3,4,4,0,True
21014,436,175,2,5,5,0,True
21015,436,123,1,6,6,0,True
21016,436,176,0,7,7,0,True
21017,436,156,0,8,8,0,True
21018,436,118,0,9,9,0,True
21019,436,110,0,10,10,0,True
21020,436,119,0,11,11,0,True
21021,436,182,0,12,12,0,True
21022,436,95,0,13,13,0,True
21023,436,137,0,14,14,0,True
21024,436,170,0,15,15,0,True
21025,436,163,0,16,16,0,True
